Date, Data
1993-01-01, -
1993-01-02, -
1993-01-03, -
1993-01-04, -
1993-01-05, -
1993-01-06, 417.0000
1993-01-07, 417.0000
1993-01-08, 417.0000
1993-01-09, 417.0000
1993-01-10, 417.0000
1993-01-11, 417.0000
1993-01-12, 417.0000
1993-01-13, 423.0000
1993-01-14, 423.0000
1993-01-15, 442.0000
1993-01-16, 442.0000
1993-01-17, 442.0000
1993-01-18, 442.0000
1993-01-19, 442.0000
1993-01-20, 474.5000
1993-01-21, 474.5000
1993-01-22, 493.0000
1993-01-23, 493.0000
1993-01-24, 493.0000
1993-01-25, 493.0000
1993-01-26, 493.0000
1993-01-27, 568.0000
1993-01-28, 568.0000
1993-01-29, 572.0000
1993-01-30, 572.0000
1993-01-31, 572.0000
1993-02-01, 572.0000
1993-02-02, 572.0000
1993-02-03, 572.0000
1993-02-04, 572.0000
1993-02-05, 572.0000
1993-02-06, 572.0000
1993-02-07, 572.0000
1993-02-08, 572.0000
1993-02-09, 572.0000
1993-02-10, 561.0000
1993-02-11, 561.0000
1993-02-12, 560.0000
1993-02-13, 560.0000
1993-02-14, 560.0000
1993-02-15, 560.0000
1993-02-16, 560.0000
1993-02-17, 559.0000
1993-02-18, 559.0000
1993-02-19, 559.0000
1993-02-20, 559.0000
1993-02-21, 559.0000
1993-02-22, 559.0000
1993-02-23, 559.0000
1993-02-24, 576.0000
1993-02-25, 576.0000
1993-02-26, 593.0000
1993-02-27, 593.0000
1993-02-28, 593.0000
1993-03-01, 593.0000
1993-03-02, 593.0000
1993-03-03, 649.0000
1993-03-04, 649.0000
1993-03-05, 648.0000
1993-03-06, 648.0000
1993-03-07, 648.0000
1993-03-08, 648.0000
1993-03-09, 648.0000
1993-03-10, 650.0000
1993-03-11, 650.0000
1993-03-12, 653.0000
1993-03-13, 653.0000
1993-03-14, 653.0000
1993-03-15, 653.0000
1993-03-16, 653.0000
1993-03-17, 662.0000
1993-03-18, 662.0000
1993-03-19, 667.0000
1993-03-20, 667.0000
1993-03-21, 667.0000
1993-03-22, 667.0000
1993-03-23, 667.0000
1993-03-24, 684.0000
1993-03-25, 684.0000
1993-03-26, 684.0000
1993-03-27, 684.0000
1993-03-28, 684.0000
1993-03-29, 684.0000
1993-03-30, 684.0000
1993-03-31, 684.0000
1993-04-01, 684.0000
1993-04-02, 692.0000
1993-04-03, 692.0000
1993-04-04, 692.0000
1993-04-05, 692.0000
1993-04-06, 692.0000
1993-04-07, 712.0000
1993-04-08, 712.0000
1993-04-09, 740.0000
1993-04-10, 740.0000
1993-04-11, 740.0000
1993-04-12, 740.0000
1993-04-13, 740.0000
1993-04-14, 766.0000
1993-04-15, 766.0000
1993-04-16, 779.0000
1993-04-17, 779.0000
1993-04-18, 779.0000
1993-04-19, 779.0000
1993-04-20, 779.0000
1993-04-21, 786.0000
1993-04-22, 786.0000
1993-04-23, 795.0000
1993-04-24, 795.0000
1993-04-25, 795.0000
1993-04-26, 795.0000
1993-04-27, 795.0000
1993-04-28, 812.0000
1993-04-29, 812.0000
1993-04-30, 823.0000
1993-05-01, -
1993-05-02, -
1993-05-03, -
1993-05-04, -
1993-05-05, -
1993-05-06, -
1993-05-07, 829.0000
1993-05-08, 829.0000
1993-05-09, 829.0000
1993-05-10, 829.0000
1993-05-11, 829.0000
1993-05-12, 859.0000
1993-05-13, 859.0000
1993-05-14, 886.0000
1993-05-15, 886.0000
1993-05-16, 886.0000
1993-05-17, 886.0000
1993-05-18, 886.0000
1993-05-19, 934.0000
1993-05-20, 934.0000
1993-05-21, 940.0000
1993-05-22, 940.0000
1993-05-23, 940.0000
1993-05-24, 940.0000
1993-05-25, 940.0000
1993-05-26, 960.0000
1993-05-27, 960.0000
1993-05-28, 994.0000
1993-05-29, 994.0000
1993-05-30, 994.0000
1993-05-31, 994.0000
1993-06-01, 994.0000
1993-06-02, 1 050.0000
1993-06-03, 1 050.0000
1993-06-04, 1 072.0000
1993-06-05, 1 072.0000
1993-06-06, 1 072.0000
1993-06-07, 1 072.0000
1993-06-08, 1 072.0000
1993-06-09, 1 104.0000
1993-06-10, 1 104.0000
1993-06-11, 1 104.0000
1993-06-12, 1 104.0000
1993-06-13, 1 104.0000
1993-06-14, 1 104.0000
1993-06-15, 1 104.0000
1993-06-16, 1 116.0000
1993-06-17, 1 116.0000
1993-06-18, 1 090.0000
1993-06-19, 1 090.0000
1993-06-20, 1 090.0000
1993-06-21, 1 090.0000
1993-06-22, 1 090.0000
1993-06-23, 1 079.0000
1993-06-24, 1 079.0000
1993-06-25, 1 066.0000
1993-06-26, 1 066.0000
1993-06-27, 1 066.0000
1993-06-28, 1 066.0000
1993-06-29, 1 066.0000
1993-06-30, 1 060.0000
1993-07-01, -
1993-07-02, 1 059.0000
1993-07-03, 1 059.0000
1993-07-04, 1 059.0000
1993-07-05, 1 059.0000
1993-07-06, 1 059.0000
1993-07-07, 1 058.0000
1993-07-08, 1 058.0000
1993-07-09, 1 050.0000
1993-07-10, 1 050.0000
1993-07-11, 1 050.0000
1993-07-12, 1 050.0000
1993-07-13, 1 050.0000
1993-07-14, 1 036.0000
