Date, Data
2008-01-01, 24.5462
2008-01-02, 24.5462
2008-01-03, 24.5462
2008-01-04, 24.5462
2008-01-05, 24.5462
2008-01-06, 24.5462
2008-01-07, 24.5462
2008-01-08, 24.5462
2008-01-09, 24.5462
2008-01-10, 24.4387
2008-01-11, 24.4796
2008-01-12, 24.3671
2008-01-13, 24.3671
2008-01-14, 24.3671
2008-01-15, 24.2913
2008-01-16, 24.2858
2008-01-17, 24.3367
2008-01-18, 24.5043
2008-01-19, 24.5076
2008-01-20, 24.5076
2008-01-21, 24.5076
2008-01-22, 24.6456
2008-01-23, 24.8917
2008-01-24, 24.6325
2008-01-25, 24.6349
2008-01-26, 24.4386
2008-01-27, 24.4386
2008-01-28, 24.4386
2008-01-29, 24.5952
2008-01-30, 24.4750
2008-01-31, 24.4764
2008-02-01, 24.4262
2008-02-02, 24.4201
2008-02-03, 24.4201
2008-02-04, 24.4201
2008-02-05, 24.4543
2008-02-06, 24.5211
2008-02-07, 24.6706
2008-02-08, 24.6466
2008-02-09, 24.7813
2008-02-10, 24.7813
2008-02-11, 24.7813
2008-02-12, 24.6715
2008-02-13, 24.6537
2008-02-14, 24.6655
2008-02-15, 24.6392
2008-02-16, 24.5861
2008-02-17, 24.5861
2008-02-18, 24.5861
2008-02-19, 24.5767
2008-02-20, 24.5206
2008-02-21, 24.5486
2008-02-22, 24.5299
2008-02-23, 24.4663
2008-02-24, 24.4663
2008-02-25, 24.4663
2008-02-26, 24.4663
2008-02-27, 24.4558
2008-02-28, 24.1966
2008-02-29, 24.1159
2008-03-01, 24.0023
2008-03-02, 24.0023
2008-03-03, 24.0023
2008-03-04, 24.0103
2008-03-05, 24.0480
2008-03-06, 24.0473
2008-03-07, 23.9349
2008-03-08, 23.8353
2008-03-09, 23.8353
2008-03-10, 23.8353
2008-03-11, 23.8353
2008-03-12, 23.8587
2008-03-13, 23.8461
2008-03-14, 23.6924
2008-03-15, 23.6490
2008-03-16, 23.6490
2008-03-17, 23.6490
2008-03-18, 23.5126
2008-03-19, 23.5325
2008-03-20, 23.5581
2008-03-21, 23.6781
2008-03-22, 23.7773
2008-03-23, 23.7773
2008-03-24, 23.7773
2008-03-25, 23.8351
2008-03-26, 23.7010
2008-03-27, 23.6559
2008-03-28, 23.5171
2008-03-29, 23.5156
2008-03-30, 23.5156
2008-03-31, 23.5156
2008-04-01, 23.5027
2008-04-02, 23.5799
2008-04-03, 23.6706
2008-04-04, 23.6153
2008-04-05, 23.5982
2008-04-06, 23.5982
2008-04-07, 23.5982
2008-04-08, 23.6028
2008-04-09, 23.5330
2008-04-10, 23.5437
2008-04-11, 23.4628
2008-04-12, 23.4825
2008-04-13, 23.4825
2008-04-14, 23.4825
2008-04-15, 23.5139
2008-04-16, 23.4549
2008-04-17, 23.4482
2008-04-18, 23.3703
2008-04-19, 23.3696
2008-04-20, 23.3696
2008-04-21, 23.3696
2008-04-22, 23.4704
2008-04-23, 23.4299
2008-04-24, 23.3448
2008-04-25, 23.4391
2008-04-26, 23.6007
2008-04-27, 23.6007
2008-04-28, 23.6007
2008-04-29, 23.6037
2008-04-30, 23.6471
2008-05-01, 23.6588
2008-05-02, 23.6588
2008-05-03, 23.6588
2008-05-04, 23.6588
2008-05-05, 23.7939
2008-05-06, 23.7633
2008-05-07, 23.7456
2008-05-08, 23.7523
2008-05-09, 23.8833
2008-05-10, 23.8833
2008-05-11, 23.8833
2008-05-12, 23.8833
2008-05-13, 23.8328
2008-05-14, 23.7199
2008-05-15, 23.8521
2008-05-16, 23.8482
2008-05-17, 23.8391
2008-05-18, 23.8391
2008-05-19, 23.8391
2008-05-20, 23.7238
2008-05-21, 23.7462
2008-05-22, 23.6874
2008-05-23, 23.5758
2008-05-24, 23.6007
2008-05-25, 23.6007
2008-05-26, 23.6007
2008-05-27, 23.5483
2008-05-28, 23.5513
2008-05-29, 23.5847
2008-05-30, 23.6659
2008-05-31, 23.7384
2008-06-01, 23.7384
2008-06-02, 23.7384
2008-06-03, 23.7473
2008-06-04, 23.6968
2008-06-05, 23.8019
2008-06-06, 23.8116
2008-06-07, 23.6809
2008-06-08, 23.5651
2008-06-09, 23.5651
2008-06-10, 23.5210
2008-06-11, 23.6109
2008-06-12, 23.6748
2008-06-13, 23.6748
2008-06-14, 23.6748
2008-06-15, 23.6748
2008-06-16, 23.6748
2008-06-17, 23.7795
2008-06-18, 23.6402
2008-06-19, 23.6586
2008-06-20, 23.5979
2008-06-21, 23.6288
2008-06-22, 23.6288
2008-06-23, 23.6288
2008-06-24, 23.5908
2008-06-25, 23.6223
2008-06-26, 23.6113
2008-06-27, 23.5245
2008-06-28, 23.4573
2008-06-29, 23.4573
2008-06-30, 23.4573
2008-07-01, 23.4068
2008-07-02, 23.4689
2008-07-03, 23.4147
2008-07-04, 23.3759
2008-07-05, 23.5125
2008-07-06, 23.5125
2008-07-07, 23.5125
2008-07-08, 23.5589
2008-07-09, 23.5024
2008-07-10, 23.4147
2008-07-11, 23.4363
2008-07-12, 23.3727
2008-07-13, 23.3727
2008-07-14, 23.3727
2008-07-15, 23.2300
2008-07-16, 23.1255
2008-07-17, 23.1638
2008-07-18, 23.2250
2008-07-19, 23.1937
2008-07-20, 23.1937
2008-07-21, 23.1937
2008-07-22, 23.2120
2008-07-23, 23.1960
2008-07-24, 23.3220
2008-07-25, 23.3782
2008-07-26, 23.3572
2008-07-27, 23.3572
2008-07-28, 23.3572
2008-07-29, 23.3610
2008-07-30, 23.3278
2008-07-31, 23.4456
2008-08-01, 23.4186
2008-08-02, 23.4697
2008-08-03, 23.4697
2008-08-04, 23.4697
2008-08-05, 23.4039
2008-08-06, 23.4354
2008-08-07, 23.5142
2008-08-08, 23.5816
2008-08-09, 23.8782
2008-08-10, 23.8782
2008-08-11, 23.8782
2008-08-12, 24.5697
2008-08-13, 24.3424
2008-08-14, 24.1559
2008-08-15, 24.2901
2008-08-16, 24.5054
2008-08-17, 24.5054
2008-08-18, 24.5054
2008-08-19, 24.4898
2008-08-20, 24.5703
2008-08-21, 24.4316
2008-08-22, 24.3013
2008-08-23, 24.2699
2008-08-24, 24.2699
2008-08-25, 24.2699
2008-08-26, 24.4389
2008-08-27, 24.5803
2008-08-28, 24.6019
2008-08-29, 24.5474
2008-08-30, 24.5769
2008-08-31, 24.5769
2008-09-01, 24.5769
2008-09-02, 24.6670
2008-09-03, 24.7184
2008-09-04, 24.8739
2008-09-05, 25.2144
2008-09-06, 25.4552
2008-09-07, 25.4552
2008-09-08, 25.4552
2008-09-09, 25.2626
2008-09-10, 25.5814
2008-09-11, 25.5761
2008-09-12, 25.7842
2008-09-13, 25.7013
2008-09-14, 25.7013
2008-09-15, 25.7013
2008-09-16, 25.3938
2008-09-17, 25.5064
2008-09-18, 25.5245
2008-09-19, 25.4307
2008-09-20, 25.4863
2008-09-21, 25.4863
2008-09-22, 25.4863
2008-09-23, 25.2690
2008-09-24, 24.9864
2008-09-25, 25.0703
2008-09-26, 24.8982
2008-09-27, 25.0221
2008-09-28, 25.0221
2008-09-29, 25.0221
2008-09-30, 25.2464
2008-10-01, 25.3718
2008-10-02, 25.6023
2008-10-03, 25.8213
2008-10-04, 25.8993
2008-10-05, 25.8993
2008-10-06, 25.8993
2008-10-07, 26.1784
2008-10-08, 26.1791
2008-10-09, 26.1629
2008-10-10, 26.0695
2008-10-11, 26.2080
2008-10-12, 26.2080
2008-10-13, 26.2080
2008-10-14, 26.1111
2008-10-15, 26.0871
2008-10-16, 26.1347
2008-10-17, 26.3691
2008-10-18, 26.2505
2008-10-19, 26.2505
2008-10-20, 26.2505
2008-10-21, 26.0561
2008-10-22, 26.4417
2008-10-23, 26.9215
2008-10-24, 26.9793
2008-10-25, 27.0596
2008-10-26, 27.0596
2008-10-27, 27.0596
2008-10-28, 27.3507
2008-10-29, 27.3018
2008-10-30, 27.0979
2008-10-31, 26.5430
2008-11-01, 27.0981
2008-11-02, 27.0793
2008-11-03, 27.0793
2008-11-04, 27.0793
2008-11-05, 27.0793
2008-11-06, 26.9146
2008-11-07, 26.9114
2008-11-08, 27.0041
2008-11-09, 27.0041
2008-11-10, 27.0041
2008-11-11, 26.9639
2008-11-12, 27.3399
2008-11-13, 27.4704
2008-11-14, 27.6704
2008-11-15, 27.3386
2008-11-16, 27.3386
2008-11-17, 27.3386
2008-11-18, 27.4374
2008-11-19, 27.4301
2008-11-20, 27.4413
2008-11-21, 27.5715
2008-11-22, 27.5665
2008-11-23, 27.5665
2008-11-24, 27.5665
2008-11-25, 27.6613
