2001-01-01, 28.1600
2001-01-02, 28.1600
2001-01-03, 28.1600
2001-01-04, 28.1600
2001-01-05, 28.4800
2001-01-06, 28.4300
2001-01-07, 28.4300
2001-01-08, 28.4300
2001-01-09, 28.4300
2001-01-10, 28.3900
2001-01-11, 28.3800
2001-01-12, 28.3900
2001-01-13, 28.3500
2001-01-14, 28.3500
2001-01-15, 28.3500
2001-01-16, 28.3500
2001-01-17, 28.3200
2001-01-18, 28.3900
2001-01-19, 28.3600
2001-01-20, 28.3400
2001-01-21, 28.3400
2001-01-22, 28.3400
2001-01-23, 28.3700
2001-01-24, 28.3900
2001-01-25, 28.3900
2001-01-26, 28.4000
2001-01-27, 28.3600
2001-01-28, 28.3600
2001-01-29, 28.3600
2001-01-30, 28.3600
2001-01-31, 28.3700
2001-02-01, 28.4000
2001-02-02, 28.4400
2001-02-03, 28.4500
2001-02-04, 28.4500
2001-02-05, 28.4500
2001-02-06, 28.4400
2001-02-07, 28.4500
2001-02-08, 28.4700
2001-02-09, 28.5000
2001-02-10, 28.5900
2001-02-11, 28.5900
2001-02-12, 28.5900
2001-02-13, 28.6800
2001-02-14, 28.6800
2001-02-15, 28.6700
2001-02-16, 28.6800
2001-02-17, 28.6600
2001-02-18, 28.6600
2001-02-19, 28.6600
2001-02-20, 28.6600
2001-02-21, 28.6900
2001-02-22, 28.6500
2001-02-23, 28.6100
2001-02-24, 28.6800
2001-02-25, 28.6800
2001-02-26, 28.6800
2001-02-27, 28.7600
2001-02-28, 28.7200
2001-03-01, 28.6200
2001-03-02, 28.6200
2001-03-03, 28.6500
2001-03-04, 28.6500
2001-03-05, 28.6500
2001-03-06, 28.6600
2001-03-07, 28.6300
2001-03-08, 28.6200
2001-03-09, 28.6200
2001-03-10, 28.6200
2001-03-11, 28.6200
2001-03-12, 28.6200
2001-03-13, 28.6700
2001-03-14, 28.6500
2001-03-15, 28.6600
2001-03-16, 28.6600
2001-03-17, 28.6600
2001-03-18, 28.6600
2001-03-19, 28.6600
2001-03-20, 28.6500
2001-03-21, 28.6200
2001-03-22, 28.6500
2001-03-23, 28.7600
2001-03-24, 28.7600
2001-03-25, 28.7600
2001-03-26, 28.7600
2001-03-27, 28.7600
2001-03-28, 28.7300
2001-03-29, 28.7600
2001-03-30, 28.7600
2001-03-31, 28.7400
2001-04-01, 28.7400
2001-04-02, 28.7400
2001-04-03, 28.7700
2001-04-04, 28.8600
2001-04-05, 28.8600
2001-04-06, 28.8600
2001-04-07, 28.8600
2001-04-08, 28.8600
2001-04-09, 28.8600
2001-04-10, 28.8400
2001-04-11, 28.7900
2001-04-12, 28.8700
2001-04-13, 28.8600
2001-04-14, 28.8200
2001-04-15, 28.8200
2001-04-16, 28.8200
2001-04-17, 28.8500
2001-04-18, 28.8600
2001-04-19, 28.8700
2001-04-20, 28.9000
2001-04-21, 28.8800
2001-04-22, 28.8800
2001-04-23, 28.8800
2001-04-24, 28.8400
2001-04-25, 28.8500
2001-04-26, 28.9000
2001-04-27, 28.8600
2001-04-28, 28.8300
2001-04-29, 28.8300
2001-04-30, 28.8300
2001-05-01, 28.8300
2001-05-02, 28.8300
2001-05-03, 28.8300
2001-05-04, 28.8800
2001-05-05, 28.9600
2001-05-06, 28.9600
2001-05-07, 28.9600
2001-05-08, 28.9600
2001-05-09, 28.9600
2001-05-10, 28.9600
2001-05-11, 28.9500
2001-05-12, 28.9600
2001-05-13, 28.9600
2001-05-14, 28.9600
2001-05-15, 28.9900
2001-05-16, 29.0400
2001-05-17, 29.0200
2001-05-18, 29.0700
2001-05-19, 29.0900
2001-05-20, 29.0900
2001-05-21, 29.0900
2001-05-22, 29.0900
2001-05-23, 29.0800
2001-05-24, 29.0700
2001-05-25, 29.0800
2001-05-26, 29.0700
2001-05-27, 29.0700
2001-05-28, 29.0700
2001-05-29, 29.0700
2001-05-30, 29.1000
2001-05-31, 29.0900
2001-06-01, 29.1400
2001-06-02, 29.1500
2001-06-03, 29.1500
2001-06-04, 29.1500
2001-06-05, 29.1600
2001-06-06, 29.1600
2001-06-07, 29.1600
2001-06-08, 29.1600
2001-06-09, 29.1300
2001-06-10, 29.1300
2001-06-11, 29.1300
2001-06-12, 29.1300
2001-06-13, 29.1300
2001-06-14, 29.1200
2001-06-15, 29.0800
2001-06-16, 29.0700
2001-06-17, 29.0700
2001-06-18, 29.0700
2001-06-19, 29.0500
2001-06-20, 29.0900
2001-06-21, 29.1400
2001-06-22, 29.0800
2001-06-23, 29.1000
2001-06-24, 29.1000
2001-06-25, 29.1000
2001-06-26, 29.1000
2001-06-27, 29.0900
2001-06-28, 29.1200
2001-06-29, 29.1100
2001-06-30, 29.0700
2001-07-01, 29.0700
2001-07-02, 29.0700
2001-07-03, 29.1600
2001-07-04, 29.1800
2001-07-05, 29.1800
2001-07-06, 29.1700
2001-07-07, 29.1700
2001-07-08, 29.1700
2001-07-09, 29.1700
2001-07-10, 29.2200
2001-07-11, 29.2300
2001-07-12, 29.2000
2001-07-13, 29.2100
2001-07-14, 29.2000
2001-07-15, 29.2000
2001-07-16, 29.2000
2001-07-17, 29.2300
2001-07-18, 29.2100
2001-07-19, 29.2400
2001-07-20, 29.2700
2001-07-21, 29.2800
2001-07-22, 29.2800
2001-07-23, 29.2800
2001-07-24, 29.2500
2001-07-25, 29.2800
2001-07-26, 29.2500
2001-07-27, 29.2300
2001-07-28, 29.2500
2001-07-29, 29.2500
2001-07-30, 29.2500
2001-07-31, 29.2700
2001-08-01, 29.3200
2001-08-02, 29.3000
2001-08-03, 29.3300
2001-08-04, 29.3600
2001-08-05, 29.3600
2001-08-06, 29.3600
2001-08-07, 29.3400
2001-08-08, 29.3100
2001-08-09, 29.3100
2001-08-10, 29.3400
2001-08-11, 29.3400
2001-08-12, 29.3400
2001-08-13, 29.3400
2001-08-14, 29.3100
2001-08-15, 29.3300
2001-08-16, 29.3400
2001-08-17, 29.3500
2001-08-18, 29.3600
2001-08-19, 29.3600
2001-08-20, 29.3600
2001-08-21, 29.3700
2001-08-22, 29.3500
2001-08-23, 29.3500
2001-08-24, 29.3700
2001-08-25, 29.3700
2001-08-26, 29.3700
2001-08-27, 29.3700
2001-08-28, 29.3500
2001-08-29, 29.3600
2001-08-30, 29.3600
2001-08-31, 29.3700
2001-09-01, 29.4100
2001-09-02, 29.4100
2001-09-03, 29.4100
2001-09-04, 29.4100
2001-09-05, 29.4500
2001-09-06, 29.4500
2001-09-07, 29.4500
2001-09-08, 29.4300
2001-09-09, 29.4300
2001-09-10, 29.4300
2001-09-11, 29.4300
2001-09-12, 29.4400
2001-09-13, 29.4500
2001-09-14, 29.4700
2001-09-15, 29.4500
2001-09-16, 29.4500
2001-09-17, 29.4500
2001-09-18, 29.4400
2001-09-19, 29.4300
2001-09-20, 29.4500
2001-09-21, 29.4300
2001-09-22, 29.4000
2001-09-23, 29.4000
2001-09-24, 29.4000
2001-09-25, 29.4200
2001-09-26, 29.4300
2001-09-27, 29.4000
2001-09-28, 29.4000
2001-09-29, 29.3900
2001-09-30, 29.3900
2001-10-01, 29.3900
2001-10-02, 29.4300
2001-10-03, 29.4500
2001-10-04, 29.4800
2001-10-05, 29.5000
2001-10-06, 29.5200
2001-10-07, 29.5200
2001-10-08, 29.5200
2001-10-09, 29.5200
2001-10-10, 29.5200
2001-10-11, 29.5000
2001-10-12, 29.5300
2001-10-13, 29.5000
2001-10-14, 29.5000
2001-10-15, 29.5000
2001-10-16, 29.5100
2001-10-17, 29.4900
2001-10-18, 29.5400
2001-10-19, 29.5500
2001-10-20, 29.5500
2001-10-21, 29.5500
2001-10-22, 29.5500
2001-10-23, 29.5400
2001-10-24, 29.5400
2001-10-25, 29.5700
2001-10-26, 29.5900
2001-10-27, 29.6300
2001-10-28, 29.6300
2001-10-29, 29.6300
2001-10-30, 29.6800
2001-10-31, 29.7000
2001-11-01, 29.6800
2001-11-02, 29.7000
2001-11-03, 29.7300
2001-11-04, 29.7300
2001-11-05, 29.7300
2001-11-06, 29.7400
2001-11-07, 29.6800
2001-11-08, 29.6800
2001-11-09, 29.6800
2001-11-10, 29.7100
2001-11-11, 29.7100
2001-11-12, 29.7100
2001-11-13, 29.7100
2001-11-14, 29.7200
2001-11-15, 29.7200
2001-11-16, 29.7600
2001-11-17, 29.7800
2001-11-18, 29.7800
2001-11-19, 29.7800
2001-11-20, 29.8000
2001-11-21, 29.9100
2001-11-22, 29.9000
2001-11-23, 29.9000
2001-11-24, 29.9300
2001-11-25, 29.9300
2001-11-26, 29.9300
2001-11-27, 29.9300
2001-11-28, 29.9300
2001-11-29, 29.9300
2001-11-30, 29.9000
2001-12-01, 29.9000
