Date, Data
1996-06-04, 5 024.0000
1996-06-05, 5 027.0000
1996-06-06, 5 031.0000
1996-06-07, 5 037.0000
1996-06-08, 5 046.0000
1996-06-09, 5 046.0000
1996-06-10, 5 046.0000
1996-06-11, 5 051.0000
1996-06-12, 5 051.0000
1996-06-13, 5 051.0000
1996-06-14, 5 053.0000
1996-06-15, 5 053.0000
1996-06-16, -
1996-06-17, -
1996-06-18, 5 057.0000
1996-06-19, 5 059.0000
1996-06-20, 5 058.0000
1996-06-21, 5 061.0000
1996-06-22, 5 063.0000
1996-06-23, 5 063.0000
1996-06-24, 5 063.0000
1996-06-25, 5 068.0000
1996-06-26, 5 072.0000
1996-06-27, 5 083.0000
1996-06-28, 5 097.0000
1996-06-29, 5 108.0000
1996-06-30, 5 108.0000
1996-07-01, -
1996-07-02, 5 119.0000
1996-07-03, 5 124.0000
1996-07-04, 5 124.0000
1996-07-05, 5 125.0000
1996-07-06, 5 125.0000
1996-07-07, 5 125.0000
1996-07-08, 5 125.0000
1996-07-09, 5 129.0000
1996-07-09, -
1996-07-11, 5 133.0000
1996-07-12, 5 131.0000
1996-07-13, 5 131.0000
1996-07-14, 5 131.0000
1996-07-15, 5 131.0000
1996-07-16, 5 135.0000
1996-07-17, 5 136.0000
1996-07-18, 5 140.0000
1996-07-19, 5 150.0000
1996-07-20, 5 156.0000
1996-07-21, 5 156.0000
1996-07-22, 5 156.0000
1996-07-23, 5 165.0000
1996-07-24, 5 169.0000
1996-07-25, 5 175.0000
1996-07-26, 5 180.0000
1996-07-27, 5 182.0000
1996-07-28, 5 182.0000
1996-07-29, 5 182.0000
1996-07-30, 5 188.0000
1996-07-31, 5 191.0000
1996-08-01, 5 197.0000
1996-08-02, 5 209.0000
1996-08-03, 5 224.0000
1996-08-04, 5 224.0000
1996-08-05, 5 224.0000
1996-08-06, 5 230.0000
1996-08-07, 5 235.0000
1996-08-08, 5 247.0000
1996-08-09, 5 254.0000
1996-08-10, 5 261.0000
1996-08-11, 5 261.0000
1996-08-12, 5 261.0000
1996-08-13, 5 271.0000
1996-08-14, 5 276.0000
1996-08-15, 5 280.0000
1996-08-16, 5 285.0000
1996-08-17, 5 290.0000
1996-08-18, 5 290.0000
1996-08-19, 5 290.0000
1996-08-20, 5 302.0000
1996-08-21, 5 305.0000
1996-08-22, 5 305.0000
1996-08-23, 5 311.0000
1996-08-24, 5 318.0000
1996-08-25, 5 318.0000
1996-08-26, 5 318.0000
1996-08-27, 5 327.0000
1996-08-28, 5 332.0000
1996-08-29, 5 348.0000
1996-08-30, 5 348.0000
1996-08-31, 5 345.0000
1996-09-01, -
1996-09-02, -
1996-09-03, 5 345.0000
1996-09-04, 5 348.0000
1996-09-05, 5 351.0000
1996-09-06, 5 353.0000
1996-09-07, 5 356.0000
1996-09-08, 5 356.0000
1996-09-09, 5 356.0000
1996-09-10, 5 359.0000
1996-09-11, 5 361.0000
1996-09-12, 5 364.0000
1996-09-13, 5 367.0000
1996-09-14, 5 370.0000
1996-09-15, 5 370.0000
1996-09-16, 5 370.0000
1996-09-17, 5 373.0000
1996-09-18, 5 376.0000
1996-09-19, 5 379.0000
1996-09-20, 5 382.0000
1996-09-21, 5 384.0000
1996-09-22, 5 384.0000
1996-09-23, 5 384.0000
1996-09-24, 5 389.0000
1996-09-25, 5 391.0000
1996-09-26, 5 392.0000
1996-09-27, 5 394.0000
1996-09-28, 5 396.0000
1996-09-29, 5 396.0000
1996-09-30, 5 396.0000
1996-10-01, 5 402.0000
1996-10-02, 5 412.0000
1996-10-03, 5 415.0000
1996-10-04, 5 417.0000
1996-10-05, 5 419.0000
1996-10-06, 5 419.0000
1996-10-07, 5 419.0000
1996-10-08, 5 421.0000
1996-10-09, 5 424.0000
1996-10-10, 5 425.0000
1996-10-11, 5 426.0000
1996-10-12, 5 429.0000
1996-10-13, 5 429.0000
1996-10-14, 5 429.0000
1996-10-15, 5 431.0000
1996-10-16, 5 434.0000
1996-10-17, 5 434.0000
1996-10-18, 5 434.0000
1996-10-19, 5 435.0000
1996-10-20, 5 435.0000
1996-10-21, 5 435.0000
1996-10-22, 5 438.0000
1996-10-23, 5 440.0000
1996-10-24, 5 442.0000
1996-10-25, 5 444.0000
1996-10-26, 5 445.0000
1996-10-27, 5 445.0000
1996-10-28, 5 445.0000
1996-10-29, 5 447.0000
1996-10-30, 5 453.0000
1996-10-31, 5 455.0000
1996-11-01, 5 456.0000
1996-11-02, 5 458.0000
1996-11-03, 5 458.0000
1996-11-04, 5 458.0000
1996-11-05, 5 460.0000
1996-11-06, 5 461.0000
1996-11-07, 5 470.0000
1996-11-08, 5 470.0000
1996-11-09, 5 470.0000
1996-11-10, 5 470.0000
1996-11-11, 5 474.0000
1996-11-12, 5 475.0000
1996-11-13, 5 476.0000
1996-11-14, 5 478.0000
1996-11-15, 5 481.0000
1996-11-16, 5 484.0000
1996-11-17, 5 484.0000
1996-11-18, 5 484.0000
1996-11-19, 5 486.0000
1996-11-20, 5 487.0000
1996-11-21, 5 491.0000
1996-11-22, 5 492.0000
1996-11-23, 5 494.0000
1996-11-24, 5 494.0000
1996-11-25, 5 494.0000
1996-11-26, 5 497.0000
1996-11-27, 5 500.0000
1996-11-28, 5 503.0000
1996-11-29, 5 508.0000
1996-11-30, 5 511.0000
1996-12-01, -
1996-12-02, -
1996-12-03, 5 513.0000
1996-12-04, 5 515.0000
1996-12-05, 5 517.0000
1996-12-06, 5 519.0000
1996-12-07, 5 521.0000
1996-12-08, 5 521.0000
1996-12-09, 5 521.0000
1996-12-10, 5 523.0000
1996-12-11, 5 525.0000
1996-12-12, 5 530.0000
1996-12-13, 5 530.0000
1996-12-14, 5 530.0000
1996-12-15, 5 532.0000
1996-12-16, 5 535.0000
1996-12-17, 5 537.0000
1996-12-18, 5 540.0000
1996-12-19, 5 543.0000
1996-12-20, 5 546.0000
1996-12-21, 5 550.0000
1996-12-22, 5 550.0000
1996-12-23, 5 550.0000
1996-12-24, 5 550.0000
1996-12-25, 5 553.0000
1996-12-26, 5 555.0000
1996-12-27, 5 555.0000
1996-12-28, 5 555.0000
1996-12-29, 5 555.0000
1996-12-30, 5 555.0000
1996-12-31, 5 560.0000
