2002-01-01, 30.1372
2002-01-02, 30.1372
2002-01-03, 30.1372
2002-01-04, 30.1372
2002-01-05, 30.1372
2002-01-06, 30.1372
2002-01-07, 30.1372
2002-01-08, 30.1372
2002-01-09, 30.1372
2002-01-10, 30.5753
2002-01-11, 30.4999
2002-01-12, 30.4399
2002-01-13, 30.4399
2002-01-14, 30.4399
2002-01-15, 30.4491
2002-01-16, 30.4751
2002-01-17, 30.4778
2002-01-18, 30.5798
2002-01-19, 30.5788
2002-01-20, 30.5788
2002-01-21, 30.5788
2002-01-22, 30.5788
2002-01-23, 30.5572
2002-01-24, 30.5596
2002-01-25, 30.5380
2002-01-26, 30.5949
2002-01-27, 30.5949
2002-01-28, 30.5949
2002-01-29, 30.6623
2002-01-30, 30.6540
2002-01-31, 30.6850
2002-02-01, 30.6797
2002-02-02, 30.6827
2002-02-03, 30.6827
2002-02-04, 30.6827
2002-02-05, 30.7299
2002-02-06, 30.7246
2002-02-07, 30.7318
2002-02-08, 30.7236
2002-02-09, 30.7644
2002-02-10, 30.7644
2002-02-11, 30.7644
2002-02-12, 30.8163
2002-02-13, 30.8421
2002-02-14, 30.8438
2002-02-15, 30.8281
2002-02-16, 30.8206
2002-02-17, 30.8206
2002-02-18, 30.8206
2002-02-19, 30.8206
2002-02-20, 30.8949
2002-02-21, 30.8840
2002-02-22, 30.8580
2002-02-23, 30.8409
2002-02-24, 30.8409
2002-02-25, 30.8409
2002-02-26, 30.8409
2002-02-27, 30.8949
2002-02-28, 30.9274
2002-03-01, 30.9404
2002-03-02, 30.9436
2002-03-03, 30.9436
2002-03-04, 30.9436
2002-03-05, 30.9949
2002-03-06, 30.9909
2002-03-07, 30.9946
2002-03-08, 30.9946
2002-03-09, 30.9946
2002-03-10, 30.9946
2002-03-11, 30.9946
2002-03-12, 31.0632
2002-03-13, 31.0545
2002-03-14, 31.0758
2002-03-15, 31.0237
2002-03-16, 31.0710
2002-03-17, 31.0710
2002-03-18, 31.0710
2002-03-19, 31.1119
2002-03-20, 31.1248
2002-03-21, 31.1325
2002-03-22, 31.1276
2002-03-23, 31.1168
2002-03-24, 31.1168
2002-03-25, 31.1168
2002-03-26, 31.1510
2002-03-27, 31.1353
2002-03-28, 31.1147
2002-03-29, 31.0686
2002-03-30, 31.1192
2002-03-31, 31.1192
2002-04-01, 31.1192
2002-04-02, 31.1741
2002-04-03, 31.1733
2002-04-04, 31.1933
2002-04-05, 31.1840
2002-04-06, 31.1820
2002-04-07, 31.1820
2002-04-08, 31.1820
2002-04-09, 31.1893
2002-04-10, 31.1644
2002-04-11, 31.1679
2002-04-12, 31.1982
2002-04-13, 31.1734
2002-04-14, 31.1734
2002-04-15, 31.1734
2002-04-16, 31.1522
2002-04-17, 31.1498
2002-04-18, 31.1517
2002-04-19, 31.1649
2002-04-20, 31.1711
2002-04-21, 31.1711
2002-04-22, 31.1711
2002-04-23, 31.1516
2002-04-24, 31.1498
2002-04-25, 31.1579
2002-04-26, 31.1783
2002-04-27, 31.1977
2002-04-28, 31.1977
2002-04-29, 31.1977
2002-04-30, 31.1963
2002-05-01, 31.1951
2002-05-02, 31.1951
2002-05-03, 31.1951
2002-05-04, 31.1951
2002-05-05, 31.1951
2002-05-06, 31.1951
2002-05-07, 31.1967
2002-05-08, 31.1951
2002-05-09, 31.2119
2002-05-10, 31.2119
2002-05-11, 31.2119
2002-05-12, 31.2119
2002-05-13, 31.2119
2002-05-14, 31.2471
2002-05-15, 31.2453
2002-05-16, 31.2468
2002-05-17, 31.2554
2002-05-18, 31.2553
2002-05-19, 31.2553
2002-05-20, 31.2553
2002-05-21, 31.2551
2002-05-22, 31.2550
2002-05-23, 31.2652
2002-05-24, 31.2750
2002-05-25, 31.2850
2002-05-26, 31.2850
2002-05-27, 31.2850
2002-05-28, 31.2850
2002-05-29, 31.3043
2002-05-30, 31.3071
2002-05-31, 31.3071
2002-06-01, 31.3058
2002-06-02, 31.3058
2002-06-03, 31.3058
2002-06-04, 31.3136
2002-06-05, 31.3272
2002-06-06, 31.3521
2002-06-07, 31.3924
2002-06-08, 31.3970
2002-06-09, 31.3970
2002-06-10, 31.3970
2002-06-11, 31.4046
2002-06-12, 31.3928
2002-06-13, 31.3928
2002-06-14, 31.3958
2002-06-15, 31.3965
2002-06-16, 31.3965
2002-06-17, 31.3965
2002-06-18, 31.3903
2002-06-19, 31.4115
2002-06-20, 31.4337
2002-06-21, 31.4370
2002-06-22, 31.4531
2002-06-23, 31.4531
2002-06-24, 31.4531
2002-06-25, 31.4725
2002-06-26, 31.4758
2002-06-27, 31.4608
2002-06-28, 31.4390
2002-06-29, 31.4471
2002-06-30, 31.4471
2002-07-01, 31.4471
2002-07-02, 31.5002
2002-07-03, 31.5124
2002-07-04, 31.5128
2002-07-05, 31.5128
2002-07-06, 31.5156
2002-07-07, 31.5156
2002-07-08, 31.5156
2002-07-09, 31.5300
2002-07-10, 31.5533
2002-07-11, 31.5476
2002-07-12, 31.5437
2002-07-13, 31.5555
2002-07-14, 31.5555
2002-07-15, 31.5555
2002-07-16, 31.4948
2002-07-17, 31.4779
2002-07-18, 31.5395
2002-07-19, 31.5394
2002-07-20, 31.5332
2002-07-21, 31.5332
2002-07-22, 31.5332
2002-07-23, 31.5056
2002-07-24, 31.5015
2002-07-25, 31.5035
2002-07-26, 31.5333
2002-07-27, 31.5069
2002-07-28, 31.5069
2002-07-29, 31.5069
2002-07-30, 31.4701
2002-07-31, 31.4401
2002-08-01, 31.4568
2002-08-02, 31.5238
2002-08-03, 31.5502
2002-08-04, 31.5502
2002-08-05, 31.5502
2002-08-06, 31.5409
2002-08-07, 31.5324
2002-08-08, 31.5542
2002-08-09, 31.5581
2002-08-10, 31.5828
2002-08-11, 31.5828
2002-08-12, 31.5828
2002-08-13, 31.5612
2002-08-14, 31.5321
2002-08-15, 31.5405
2002-08-16, 31.5608
2002-08-17, 31.5668
2002-08-18, 31.5668
2002-08-19, 31.5668
2002-08-20, 31.5550
2002-08-21, 31.5650
2002-08-22, 31.5735
2002-08-23, 31.5711
2002-08-24, 31.5725
2002-08-25, 31.5725
2002-08-26, 31.5725
2002-08-27, 31.5803
2002-08-28, 31.5542
2002-08-29, 31.5752
2002-08-30, 31.5744
2002-08-31, 31.5673
2002-09-01, 31.5673
2002-09-02, 31.5673
2002-09-03, 31.5673
2002-09-04, 31.6053
2002-09-05, 31.6117
2002-09-06, 31.6113
2002-09-07, 31.6123
2002-09-08, 31.6123
2002-09-09, 31.6123
2002-09-10, 31.6268
2002-09-11, 31.6302
2002-09-12, 31.6409
2002-09-13, 31.6493
2002-09-14, 31.6415
2002-09-15, 31.6415
2002-09-16, 31.6415
2002-09-17, 31.6297
2002-09-18, 31.6244
2002-09-19, 31.6251
2002-09-20, 31.6425
2002-09-21, 31.6379
2002-09-22, 31.6379
2002-09-23, 31.6379
2002-09-24, 31.6325
2002-09-25, 31.6354
2002-09-26, 31.6382
2002-09-27, 31.6350
2002-09-28, 31.6358
2002-09-29, 31.6358
2002-09-30, 31.6358
2002-10-01, 31.6827
2002-10-02, 31.6919
2002-10-03, 31.6982
2002-10-04, 31.6809
2002-10-05, 31.6800
2002-10-06, 31.6800
2002-10-07, 31.6800
2002-10-08, 31.6795
2002-10-09, 31.6799
2002-10-10, 31.6803
2002-10-11, 31.6685
2002-10-12, 31.6703
2002-10-13, 31.6703
2002-10-14, 31.6703
2002-10-15, 31.6703
2002-10-16, 31.6762
2002-10-17, 31.6767
2002-10-18, 31.6761
2002-10-19, 31.6727
2002-10-20, 31.6727
2002-10-21, 31.6727
2002-10-22, 31.6973
2002-10-23, 31.7272
2002-10-24, 31.7159
2002-10-25, 31.7109
2002-10-26, 31.7314
2002-10-27, 31.7314
2002-10-28, 31.7314
2002-10-29, 31.7411
2002-10-30, 31.6977
2002-10-31, 31.7408
2002-11-01, 31.7701
2002-11-02, 31.7646
2002-11-03, 31.7646
2002-11-04, 31.7646
2002-11-05, 31.7744
2002-11-06, 31.7909
2002-11-07, 31.7756
2002-11-08, 31.7756
2002-11-09, 31.7756
2002-11-10, 31.7756
2002-11-11, 31.7756
2002-11-12, 31.7756
2002-11-13, 31.8226
2002-11-14, 31.8157
2002-11-15, 31.8203
2002-11-16, 31.8225
2002-11-17, 31.8225
2002-11-18, 31.8225
2002-11-19, 31.8231
2002-11-20, 31.8224
2002-11-21, 31.8230
2002-11-22, 31.8248
2002-11-23, 31.8222
2002-11-24, 31.8222
2002-11-25, 31.8222
2002-11-26, 31.8416
2002-11-27, 31.8382
2002-11-28, 31.8400
2002-11-29, 31.8400
2002-11-30, 31.8424
2002-12-01, 31.8424
2002-12-02, 31.8424
2002-12-03, 31.8547
2002-12-04, 31.8584
2002-12-05, 31.8596
2002-12-06, 31.8578
2002-12-07, 31.8600
2002-12-08, 31.8600
2002-12-09, 31.8600
2002-12-10, 31.8597
2002-12-11, 31.8583
2002-12-12, 31.8600
2002-12-13, 31.8600
2002-12-14, 31.8600
2002-12-15, 31.8600
2002-12-16, 31.8600
2002-12-17, 31.8527
2002-12-18, 31.8588
2002-12-19, 31.8574
2002-12-20, 31.8542
2002-12-21, 31.8450
2002-12-22, 31.8450
2002-12-23, 31.8450
2002-12-24, 31.7966
2002-12-25, 31.7919
2002-12-26, 31.7919
2002-12-27, 31.7910
2002-12-28, 31.7844
2002-12-29, 31.7844
2002-12-30, 31.7844
2002-12-31, 31.7844
