Date, Data
2020-01-01, 61.9057
2020-01-02, 61.9057
2020-01-03, 61.9057
2020-01-04, 61.9057
2020-01-05, 61.9057
2020-01-06, 61.9057
2020-01-07, 61.9057
2020-01-08, 61.9057
2020-01-09, 61.9057
2020-01-10, 61.2340
2020-01-11, 61.2632
2020-01-12, 61.2632
2020-01-13, 61.2632
2020-01-14, 60.9474
2020-01-15, 61.4140
2020-01-16, 61.4328
2020-01-17, 61.5694
2020-01-18, 61.5333
2020-01-19, 61.5333
2020-01-20, 61.5333
2020-01-21, 61.4654
2020-01-22, 61.8552
2020-01-23, 61.8343
2020-01-24, 61.9515
2020-01-25, 61.8031
2020-01-26, 61.8031
2020-01-27, 61.8031
2020-01-28, 62.3380
2020-01-29, 62.8299
2020-01-30, 62.3934
2020-01-31, 63.0359
2020-02-01, 63.1385
2020-02-02, 63.1385
2020-02-03, 63.1385
2020-02-04, 63.9091
2020-02-05, 63.4342
2020-02-06, 63.1742
2020-02-07, 62.7977
2020-02-08, 63.4720
2020-02-09, 63.4720
2020-02-10, 63.4720
2020-02-11, 63.7708
2020-02-12, 63.9490
2020-02-13, 63.0470
2020-02-14, 63.6016
2020-02-15, 63.4536
2020-02-16, 63.4536
2020-02-17, 63.4536
2020-02-18, 63.3085
2020-02-19, 63.7698
2020-02-20, 63.6873
2020-02-21, 63.7413
2020-02-22, 64.3008
2020-02-23, 64.3008
2020-02-24, 64.3008
2020-02-25, 64.3008
2020-02-26, 64.9213
2020-02-27, 65.5177
2020-02-28, 65.6097
2020-02-29, 66.9909
2020-03-01, 66.9909
2020-03-02, 66.9909
2020-03-03, 66.3274
2020-03-04, 66.4437
2020-03-05, 66.0784
2020-03-06, 66.1854
2020-03-07, 67.5175
2020-03-08, 67.5175
2020-03-09, 67.5175
2020-03-10, 67.5175
2020-03-11, 72.0208
2020-03-12, 71.4720
2020-03-13, 74.0274
2020-03-14, 73.1882
2020-03-15, 73.1882
2020-03-16, 73.1882
2020-03-17, 74.1262
