Date, Data
2005-01-01, 27.7487
2005-01-02, 27.7487
2005-01-03, 27.7487
2005-01-04, 27.7487
2005-01-05, 27.7487
2005-01-06, 27.7487
2005-01-07, 27.7487
2005-01-08, 27.7487
2005-01-09, 27.7487
2005-01-10, 27.7487
2005-01-11, 27.7487
2005-01-12, 27.9549
2005-01-13, 27.8800
2005-01-14, 27.8677
2005-01-15, 27.9469
2005-01-16, 27.9469
2005-01-17, 27.9469
2005-01-18, 27.9668
2005-01-19, 28.1129
2005-01-20, 28.1573
2005-01-21, 28.1594
2005-01-22, 28.1569
2005-01-23, 28.1569
2005-01-24, 28.1569
2005-01-25, 28.0157
2005-01-26, 27.9804
2005-01-27, 28.1017
2005-01-28, 28.0025
2005-01-29, 28.0845
2005-01-30, 28.0845
2005-01-31, 28.0845
2005-02-01, 28.1136
2005-02-02, 27.9656
2005-02-03, 27.9665
2005-02-04, 28.0104
2005-02-05, 27.9833
2005-02-06, 27.9833
2005-02-07, 27.9833
2005-02-08, 28.1237
2005-02-09, 28.1872
2005-02-10, 28.1330
2005-02-11, 28.0853
2005-02-12, 28.0688
2005-02-13, 28.0688
2005-02-14, 28.0688
2005-02-15, 28.0306
2005-02-16, 28.0207
2005-02-17, 28.0016
2005-02-18, 27.9998
2005-02-19, 27.9359
2005-02-20, 27.9359
2005-02-21, 27.9359
2005-02-22, 27.9365
2005-02-23, 27.8312
2005-02-24, 27.8312
2005-02-25, 27.7450
2005-02-26, 27.7738
2005-02-27, 27.7738
2005-02-28, 27.7738
2005-03-01, 27.7007
2005-03-02, 27.7091
2005-03-03, 27.6990
2005-03-04, 27.7245
2005-03-05, 27.7518
2005-03-06, 27.6698
2005-03-07, 27.6698
2005-03-08, 27.6698
2005-03-09, 27.6698
2005-03-10, 27.5562
2005-03-11, 27.4637
2005-03-12, 27.4629
2005-03-13, 27.4629
2005-03-14, 27.4629
2005-03-15, 27.4770
2005-03-16, 27.4902
2005-03-17, 27.4890
2005-03-18, 27.4611
2005-03-19, 27.4827
2005-03-20, 27.4827
2005-03-21, 27.4827
2005-03-22, 27.5442
2005-03-23, 27.5764
2005-03-24, 27.6381
2005-03-25, 27.6970
2005-03-26, 27.7112
2005-03-27, 27.7112
2005-03-28, 27.7112
2005-03-29, 27.8198
2005-03-30, 27.8313
2005-03-31, 27.8256
2005-04-01, 27.8548
2005-04-02, 27.8831
2005-04-03, 27.8831
2005-04-04, 27.8831
2005-04-05, 27.8926
2005-04-06, 27.9394
2005-04-07, 27.8739
2005-04-08, 27.8085
2005-04-09, 27.8789
2005-04-10, 27.8789
2005-04-11, 27.8789
2005-04-12, 27.7933
2005-04-13, 27.7650
2005-04-14, 27.7907
2005-04-15, 27.8291
2005-04-16, 27.9031
2005-04-17, 27.9031
2005-04-18, 27.9031
2005-04-19, 27.8222
2005-04-20, 27.7543
2005-04-21, 27.7241
2005-04-22, 27.7074
2005-04-23, 27.7304
2005-04-24, 27.7304
2005-04-25, 27.7304
2005-04-26, 27.7463
2005-04-27, 27.7586
2005-04-28, 27.8055
2005-04-29, 27.7940
2005-04-30, 27.7726
2005-05-01, 27.7726
2005-05-02, 27.7726
2005-05-03, 27.7726
2005-05-04, 27.8364
2005-05-05, 27.7896
2005-05-06, 27.7845
2005-05-07, 27.7852
2005-05-08, 27.7852
2005-05-09, 27.7852
2005-05-10, 27.7852
2005-05-11, 27.7852
2005-05-12, 27.8160
2005-05-13, 27.8677
2005-05-14, 27.9237
2005-05-15, 27.9237
2005-05-16, 27.9237
2005-05-17, 28.0223
2005-05-18, 27.9929
2005-05-19, 28.0055
2005-05-20, 27.9608
2005-05-21, 27.9719
2005-05-22, 27.9719
2005-05-23, 27.9719
2005-05-24, 28.0619
2005-05-25, 28.0327
2005-05-26, 28.0367
2005-05-27, 28.0638
2005-05-28, 28.0813
2005-05-29, 28.0813
2005-05-30, 28.0813
2005-05-31, 28.0919
2005-06-01, 28.1946
2005-06-02, 28.2885
2005-06-03, 28.3750
2005-06-04, 28.3761
2005-06-05, 28.3761
2005-06-06, 28.3761
2005-06-07, 28.4290
2005-06-08, 28.4133
2005-06-09, 28.3766
2005-06-10, 28.4457
2005-06-11, 28.4671
2005-06-12, 28.4671
2005-06-13, 28.4671
2005-06-14, 28.4671
2005-06-15, 28.5658
2005-06-16, 28.6237
2005-06-17, 28.6024
2005-06-18, 28.5841
2005-06-19, 28.5841
2005-06-20, 28.5841
2005-06-21, 28.4765
2005-06-22, 28.5497
2005-06-23, 28.5528
2005-06-24, 28.6193
2005-06-25, 28.6787
2005-06-26, 28.6787
2005-06-27, 28.6787
2005-06-28, 28.5802
2005-06-29, 28.5840
2005-06-30, 28.6721
2005-07-01, 28.6282
2005-07-02, 28.6794
2005-07-03, 28.6794
2005-07-04, 28.6794
2005-07-05, 28.8005
2005-07-06, 28.8333
2005-07-07, 28.8185
2005-07-08, 28.8310
2005-07-09, 28.8374
2005-07-10, 28.8374
2005-07-11, 28.8374
2005-07-12, 28.7154
2005-07-13, 28.5938
2005-07-14, 28.5678
2005-07-15, 28.6679
2005-07-16, 28.6269
2005-07-17, 28.6269
2005-07-18, 28.6269
2005-07-19, 28.6726
2005-07-20, 28.7252
2005-07-21, 28.6744
2005-07-22, 28.6012
2005-07-23, 28.5792
2005-07-24, 28.5792
2005-07-25, 28.5792
2005-07-26, 28.6898
2005-07-27, 28.6888
2005-07-28, 28.7304
2005-07-29, 28.6817
2005-07-30, 28.6341
2005-07-31, 28.6341
2005-08-01, 28.6341
2005-08-02, 28.5950
2005-08-03, 28.5826
2005-08-04, 28.6040
2005-08-05, 28.4854
2005-08-06, 28.4171
2005-08-07, 28.4171
2005-08-08, 28.4171
2005-08-09, 28.4355
2005-08-10, 28.3791
2005-08-11, 28.3931
2005-08-12, 28.3788
2005-08-13, 28.3122
2005-08-14, 28.3122
2005-08-15, 28.3122
2005-08-16, 28.3815
2005-08-17, 28.4161
2005-08-18, 28.4730
2005-08-19, 28.4936
2005-08-20, 28.6003
2005-08-21, 28.6003
2005-08-22, 28.6003
2005-08-23, 28.5852
2005-08-24, 28.5494
2005-08-25, 28.5844
2005-08-26, 28.4572
2005-08-27, 28.4505
2005-08-28, 28.4505
2005-08-29, 28.4505
2005-08-30, 28.4368
2005-08-31, 28.5450
2005-09-01, 28.5566
2005-09-02, 28.4637
2005-09-03, 28.3037
2005-09-04, 28.3037
2005-09-05, 28.3037
2005-09-06, 28.1977
2005-09-07, 28.2108
2005-09-08, 28.2015
2005-09-09, 28.2562
2005-09-10, 28.2517
2005-09-11, 28.2517
2005-09-12, 28.2517
2005-09-13, 28.3566
2005-09-14, 28.3856
2005-09-15, 28.3160
2005-09-16, 28.3698
2005-09-17, 28.3026
2005-09-18, 28.3026
2005-09-19, 28.3026
2005-09-20, 28.4582
2005-09-21, 28.4065
2005-09-22, 28.3812
2005-09-23, 28.3603
2005-09-24, 28.4320
2005-09-25, 28.4320
2005-09-26, 28.4320
2005-09-27, 28.5463
2005-09-28, 28.5678
2005-09-29, 28.5366
2005-09-30, 28.4989
2005-10-01, 28.5348
2005-10-02, 28.5348
2005-10-03, 28.5348
2005-10-04, 28.6132
2005-10-05, 28.6430
2005-10-06, 28.6157
2005-10-07, 28.5207
2005-10-08, 28.4577
2005-10-09, 28.4577
2005-10-10, 28.4577
2005-10-11, 28.4708
2005-10-12, 28.5562
2005-10-13, 28.6250
2005-10-14, 28.5990
2005-10-15, 28.5861
2005-10-16, 28.5861
2005-10-17, 28.5861
2005-10-18, 28.5291
2005-10-19, 28.6140
2005-10-20, 28.6715
2005-10-21, 28.6219
2005-10-22, 28.5666
2005-10-23, 28.5666
2005-10-24, 28.5666
2005-10-25, 28.6248
2005-10-26, 28.6087
2005-10-27, 28.4633
2005-10-28, 28.4793
2005-10-29, 28.4244
2005-10-30, 28.4244
2005-10-31, 28.4244
2005-11-01, 28.5030
2005-11-02, 28.5810
2005-11-03, 28.5805
2005-11-04, 28.5544
2005-11-05, 28.5544
