Date, Data
2007-01-01, 26.3311
2007-01-02, 26.3311
2007-01-03, 26.3311
2007-01-04, 26.3311
2007-01-05, 26.3311
2007-01-06, 26.3311
2007-01-07, 26.3311
2007-01-08, 26.3311
2007-01-09, 26.3311
2007-01-10, 26.4465
2007-01-11, 26.4898
2007-01-12, 26.5320
2007-01-13, 26.5770
2007-01-14, 26.5770
2007-01-15, 26.5770
2007-01-16, 26.5645
2007-01-17, 26.5481
2007-01-18, 26.5646
2007-01-19, 26.5343
2007-01-20, 26.5075
2007-01-21, 26.5075
2007-01-22, 26.5075
2007-01-23, 26.5214
2007-01-24, 26.5240
2007-01-25, 26.4879
2007-01-26, 26.5018
2007-01-27, 26.5575
2007-01-28, 26.5575
2007-01-29, 26.5575
2007-01-30, 26.5747
2007-01-31, 26.5331
2007-02-01, 26.5484
2007-02-02, 26.4882
2007-02-03, 26.4800
2007-02-04, 26.4800
2007-02-05, 26.4800
2007-02-06, 26.5288
2007-02-07, 26.5543
2007-02-08, 26.5040
2007-02-09, 26.3945
2007-02-10, 26.3473
2007-02-11, 26.3473
2007-02-12, 26.3473
2007-02-13, 26.3414
2007-02-14, 26.3759
2007-02-15, 26.3060
2007-02-16, 26.2314
2007-02-17, 26.2358
2007-02-18, 26.2358
2007-02-19, 26.2358
2007-02-20, 26.2131
2007-02-21, 26.1964
2007-02-22, 26.1967
2007-02-23, 26.2474
2007-02-24, 26.2474
2007-02-25, 26.2474
2007-02-26, 26.2474
2007-02-27, 26.1730
2007-02-28, 26.1599
2007-03-01, 26.1481
2007-03-02, 26.1366
2007-03-03, 26.1740
2007-03-04, 26.1740
2007-03-05, 26.1740
2007-03-06, 26.2147
2007-03-07, 26.2432
2007-03-08, 26.2352
2007-03-09, 26.2352
2007-03-10, 26.2086
2007-03-11, 26.2086
2007-03-12, 26.2086
2007-03-13, 26.2278
2007-03-14, 26.1873
2007-03-15, 26.1491
2007-03-16, 26.1300
2007-03-17, 26.0476
2007-03-18, 26.0476
2007-03-19, 26.0476
2007-03-20, 26.0419
2007-03-21, 26.0414
2007-03-22, 26.0335
2007-03-23, 25.9709
2007-03-24, 26.0109
2007-03-25, 26.0109
2007-03-26, 26.0109
2007-03-27, 26.0770
2007-03-28, 26.0180
2007-03-29, 25.9956
2007-03-30, 26.0204
2007-03-31, 26.0113
2007-04-01, 26.0113
2007-04-02, 26.0113
2007-04-03, 25.9947
2007-04-04, 25.9839
2007-04-05, 26.0094
2007-04-06, 25.9871
2007-04-07, 25.9252
2007-04-08, 25.9252
2007-04-09, 25.9252
2007-04-10, 25.9846
2007-04-11, 25.9210
2007-04-12, 25.9181
2007-04-13, 25.8647
2007-04-14, 25.8286
2007-04-15, 25.8286
2007-04-16, 25.8286
2007-04-17, 25.7966
2007-04-18, 25.7994
2007-04-19, 25.7469
2007-04-20, 25.7657
2007-04-21, 25.7240
2007-04-22, 25.7240
2007-04-23, 25.7240
2007-04-24, 25.7617
2007-04-25, 25.7760
2007-04-26, 25.6948
2007-04-27, 25.6934
2007-04-28, 25.7446
2007-04-29, 25.6851
2007-04-30, 25.6851
2007-05-01, 25.6851
2007-05-02, 25.6851
2007-05-03, 25.7564
2007-05-04, 25.7288
2007-05-05, 25.7691
2007-05-06, 25.7691
2007-05-07, 25.7691
2007-05-08, 25.7351
2007-05-09, 25.7334
2007-05-10, 25.7334
2007-05-11, 25.7771
2007-05-12, 25.8594
2007-05-13, 25.8594
2007-05-14, 25.8594
2007-05-15, 25.8067
2007-05-16, 25.7927
2007-05-17, 25.7376
2007-05-18, 25.8074
2007-05-19, 25.8492
2007-05-20, 25.8492
2007-05-21, 25.8492
2007-05-22, 25.8388
2007-05-23, 25.8831
2007-05-24, 25.8964
2007-05-25, 25.9002
2007-05-26, 25.9152
2007-05-27, 25.9152
2007-05-28, 25.9152
2007-05-29, 25.8884
2007-05-30, 25.9029
2007-05-31, 25.9031
2007-06-01, 25.9043
2007-06-02, 25.8983
2007-06-03, 25.8983
2007-06-04, 25.8983
2007-06-05, 25.8928
2007-06-06, 25.8493
2007-06-07, 25.8180
2007-06-08, 25.8428
2007-06-09, 25.9247
